# actor_name
Kelly Preston
Sarah Silverman
Lauren Bacall
Debbie Reynolds
Julie Andrews
Golshifteh Farahani
Ruth Gordon
Elizabeth Berridge
Elizabeth Debicki
Marlene Dietrich
Laura Harrier
Zooey Deschanel
Carroll Baker
Lake Bell
Marilyn Monroe
Bibi Andersson
Kate Bosworth
